Date,Travel Product,Sessions - This Year,Bookings - This Year,Revenue - This Year,Spend - This Year,Day of Month,Day of Week,Week,Month,Quarter,Year,Sessions - Last Year,Bookings - Last Year,Revenue - Last Year,Spend - Last Year,Category,Birst Category,GA Category
2017-06-14,Paid Search Non-Brand Retargeting Property,2343.0,7.0,20492.49,781.19,14,2,24,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-13,Paid Search Non-Brand Retargeting Property,2239.0,2.0,2469.14,4400.7900000000045,13,2,24,6,2,2018,2343.0,7.0,20492.49,781.19,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-15,Paid Search Non-Brand Retargeting Property,2208.0,8.0,23436.62,852.4999999999997,15,3,24,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-14,Paid Search Non-Brand Retargeting Property,1981.0,6.0,15804.78,4098.759999999998,14,3,24,6,2,2018,2208.0,8.0,23436.62,852.4999999999997,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-16,Paid Search Non-Brand Retargeting Property,1977.0,5.0,12333.14,609.9,16,4,24,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-15,Paid Search Non-Brand Retargeting Property,1812.0,9.0,18946.49,3408.909999999999,15,4,24,6,2,2018,1977.0,5.0,12333.14,609.9,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-17,Paid Search Non-Brand Retargeting Property,1737.0,7.0,23931.53,471.5699999999998,17,5,24,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-16,Paid Search Non-Brand Retargeting Property,1724.0,3.0,7079.35,3156.530000000001,16,5,24,6,2,2018,1737.0,7.0,23931.53,471.5699999999998,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-11,Paid Search Non-Brand Retargeting Property,1947.0,2.0,5623.6,632.41,11,6,24,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-10,Paid Search Non-Brand Retargeting Property,2193.0,4.0,9606.34,4350.719999999998,10,6,24,6,2,2018,1947.0,2.0,5623.6,632.41,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-19,Paid Search Non-Brand Retargeting Property,2531.0,5.0,12296.61,997.5399999999997,19,0,25,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-18,Paid Search Non-Brand Retargeting Property,2202.0,2.0,4311.96,4025.1699999999987,18,0,25,6,2,2018,2531.0,5.0,12296.61,997.5399999999997,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-20,Paid Search Non-Brand Retargeting Property,2724.0,10.0,25992.17,1078.2299999999998,20,1,25,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-19,Paid Search Non-Brand Retargeting Property,2347.0,11.0,35339.119999999995,4805.69,19,1,25,6,2,2018,2724.0,10.0,25992.17,1078.2299999999998,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-21,Paid Search Non-Brand Retargeting Property,2654.0,5.0,18021.68,1004.9600000000003,21,2,25,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-20,Paid Search Non-Brand Retargeting Property,2358.0,10.0,27256.730000000003,4529.430000000002,20,2,25,6,2,2018,2654.0,5.0,18021.68,1004.9600000000003,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-22,Paid Search Non-Brand Retargeting Property,2578.0,5.0,12326.77,960.2,22,3,25,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-21,Paid Search Non-Brand Retargeting Property,2266.0,5.0,13935.88,4691.32,21,3,25,6,2,2018,2578.0,5.0,12326.77,960.2,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-23,Paid Search Non-Brand Retargeting Property,2378.0,4.0,10196.45,920.3499999999997,23,4,25,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-22,Paid Search Non-Brand Retargeting Property,2139.0,8.0,12238.63,4251.040000000001,22,4,25,6,2,2018,2378.0,4.0,10196.45,920.3499999999997,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-24,Paid Search Non-Brand Retargeting Property,2069.0,2.0,4020.89,646.06,24,5,25,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-23,Paid Search Non-Brand Retargeting Property,2154.0,6.0,13819.1,4155.039999999999,23,5,25,6,2,2018,2069.0,2.0,4020.89,646.06,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-18,Paid Search Non-Brand Retargeting Property,2026.0,5.0,11448.25,662.2500000000001,18,6,25,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-17,Paid Search Non-Brand Retargeting Property,1793.0,6.0,14759.39,3320.619999999999,17,6,25,6,2,2018,2026.0,5.0,11448.25,662.2500000000001,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-26,Paid Search Non-Brand Retargeting Property,2881.0,6.0,21480.3,1309.0200000000004,26,0,26,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-25,Paid Search Non-Brand Retargeting Property,2587.0,5.0,13101.67,5168.790000000001,25,0,26,6,2,2018,2881.0,6.0,21480.3,1309.0200000000004,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-27,Paid Search Non-Brand Retargeting Property,2940.0,9.0,25142.99,1188.5800000000004,27,1,26,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-26,Paid Search Non-Brand Retargeting Property,2550.0,7.0,19857.28,5024.86,26,1,26,6,2,2018,2940.0,9.0,25142.99,1188.5800000000004,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-28,Paid Search Non-Brand Retargeting Property,3027.0,8.0,23672.99,1169.61,28,2,26,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-27,Paid Search Non-Brand Retargeting Property,2705.0,7.0,13642.010000000002,5158.770000000002,27,2,26,6,2,2018,3027.0,8.0,23672.99,1169.61,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-29,Paid Search Non-Brand Retargeting Property,2963.0,9.0,20637.88,1235.4499999999996,29,3,26,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-28,Paid Search Non-Brand Retargeting Property,2595.0,4.0,7519.999999999999,5056.63,28,3,26,6,2,2018,2963.0,9.0,20637.88,1235.4499999999996,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-30,Paid Search Non-Brand Retargeting Property,2417.0,9.0,26221.13,975.5300000000003,30,4,26,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-29,Paid Search Non-Brand Retargeting Property,2090.0,3.0,7955.030000000002,3871.8300000000013,29,4,26,6,2,2018,2417.0,9.0,26221.13,975.5300000000003,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-01,Paid Search Non-Brand Retargeting Property,2212.0,3.0,7962.16,679.7000000000003,1,5,26,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-30,Paid Search Non-Brand Retargeting Property,1829.0,6.0,17607.11,3439.799999999999,30,5,26,6,2,2018,2212.0,3.0,7962.16,679.7000000000003,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-06-25,Paid Search Non-Brand Retargeting Property,2534.0,7.0,19863.83,843.3100000000003,25,6,26,6,2,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-06-24,Paid Search Non-Brand Retargeting Property,2351.0,4.0,10598.62,4340.9299999999985,24,6,26,6,2,2018,2534.0,7.0,19863.83,843.3100000000003,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-03,Paid Search Non-Brand Retargeting Property,2332.0,6.0,14199.4,915.9899999999997,3,0,27,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-02,Paid Search Non-Brand Retargeting Property,2371.0,14.0,31982.279999999995,4824.699999999997,2,0,27,7,3,2018,2332.0,6.0,14199.4,915.9899999999997,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-04,Paid Search Non-Brand Retargeting Property,2428.0,5.0,16014.080000000002,958.95,4,1,27,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-03,Paid Search Non-Brand Retargeting Property,2216.0,9.0,40107.38,4253.72,3,1,27,7,3,2018,2428.0,5.0,16014.080000000002,958.95,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-05,Paid Search Non-Brand Retargeting Property,3001.0,6.0,15078.97,1468.3999999999994,5,2,27,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-04,Paid Search Non-Brand Retargeting Property,2123.0,6.0,15213.269999999995,4098.6399999999985,4,2,27,7,3,2018,3001.0,6.0,15078.97,1468.3999999999994,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-06,Paid Search Non-Brand Retargeting Property,2985.0,6.0,20036.65,1540.4799999999993,6,3,27,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-05,Paid Search Non-Brand Retargeting Property,2478.0,2.0,5264.85,4705.729999999999,5,3,27,7,3,2018,2985.0,6.0,20036.65,1540.4799999999993,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-07,Paid Search Non-Brand Retargeting Property,2717.0,4.0,11162.32,1177.91,7,4,27,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-06,Paid Search Non-Brand Retargeting Property,2254.0,6.0,11154.15,4287.170000000002,6,4,27,7,3,2018,2717.0,4.0,11162.32,1177.91,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-08,Paid Search Non-Brand Retargeting Property,2443.0,4.0,16901.32,845.8199999999998,8,5,27,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-07,Paid Search Non-Brand Retargeting Property,1978.0,9.0,24142.1,3721.3300000000027,7,5,27,7,3,2018,2443.0,4.0,16901.32,845.8199999999998,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-02,Paid Search Non-Brand Retargeting Property,2255.0,2.0,3812.28,771.6200000000001,2,6,27,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-01,Paid Search Non-Brand Retargeting Property,2093.0,2.0,6032.38,3636.45,1,6,27,7,3,2018,2255.0,2.0,3812.28,771.6200000000001,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-10,Paid Search Non-Brand Retargeting Property,3112.0,4.0,9143.59,1131.6000000000004,10,0,28,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-09,Paid Search Non-Brand Retargeting Property,2634.0,8.0,17541.130000000005,4979.700000000004,9,0,28,7,3,2018,3112.0,4.0,9143.59,1131.6000000000004,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-11,Paid Search Non-Brand Retargeting Property,3060.0,3.0,4741.48,1176.4199999999996,11,1,28,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-10,Paid Search Non-Brand Retargeting Property,2687.0,8.0,26045.06,4926.000000000001,10,1,28,7,3,2018,3060.0,3.0,4741.48,1176.4199999999996,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-12,Paid Search Non-Brand Retargeting Property,3192.0,8.0,19618.43,1264.29,12,2,28,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-11,Paid Search Non-Brand Retargeting Property,2701.0,8.0,19421.85,5173.659999999998,11,2,28,7,3,2018,3192.0,8.0,19618.43,1264.29,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-13,Paid Search Non-Brand Retargeting Property,3192.0,7.0,30217.410000000003,1231.9399999999996,13,3,28,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-12,Paid Search Non-Brand Retargeting Property,2542.0,9.0,24161.99,4885.499999999997,12,3,28,7,3,2018,3192.0,7.0,30217.410000000003,1231.9399999999996,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-14,Paid Search Non-Brand Retargeting Property,2791.0,7.0,23605.68,1018.2700000000003,14,4,28,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-13,Paid Search Non-Brand Retargeting Property,2116.0,4.0,11129.25,4199.2199999999975,13,4,28,7,3,2018,2791.0,7.0,23605.68,1018.2700000000003,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-15,Paid Search Non-Brand Retargeting Property,2307.0,3.0,6732.65,800.26,15,5,28,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-14,Paid Search Non-Brand Retargeting Property,2034.0,1.0,1882.84,3839.270000000002,14,5,28,7,3,2018,2307.0,3.0,6732.65,800.26,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-09,Paid Search Non-Brand Retargeting Property,2843.0,4.0,8632.04,960.4299999999997,9,6,28,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-08,Paid Search Non-Brand Retargeting Property,2462.0,8.0,23936.16,4860.0499999999965,8,6,28,7,3,2018,2843.0,4.0,8632.04,960.4299999999997,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-17,Paid Search Non-Brand Retargeting Property,3095.0,2.0,4187.06,1179.7599999999998,17,0,29,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-16,Paid Search Non-Brand Retargeting Property,2567.0,5.0,14042.410000000002,5510.459999999996,16,0,29,7,3,2018,3095.0,2.0,4187.06,1179.7599999999998,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-18,Paid Search Non-Brand Retargeting Property,3211.0,3.0,12095.96,1107.1599999999996,18,1,29,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-17,Paid Search Non-Brand Retargeting Property,4098.0,3.0,7101.209999999999,8737.950000000004,17,1,29,7,3,2018,3211.0,3.0,12095.96,1107.1599999999996,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-19,Paid Search Non-Brand Retargeting Property,0.0,0.0,0.0,1044.23,19,2,29,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-18,Paid Search Non-Brand Retargeting Property,2300.0,11.0,34206.16,4854.119999999997,18,2,29,7,3,2018,0.0,0.0,0.0,1044.23,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-20,Paid Search Non-Brand Retargeting Property,2949.0,7.0,14709.99,1056.6699999999996,20,3,29,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-19,Paid Search Non-Brand Retargeting Property,2078.0,4.0,13074.84,4277.81,19,3,29,7,3,2018,2949.0,7.0,14709.99,1056.6699999999996,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-21,Paid Search Non-Brand Retargeting Property,2577.0,5.0,9709.18,1083.38,21,4,29,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-20,Paid Search Non-Brand Retargeting Property,1926.0,3.0,5940.02,3882.420000000002,20,4,29,7,3,2018,2577.0,5.0,9709.18,1083.38,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-22,Paid Search Non-Brand Retargeting Property,2254.0,5.0,14850.16,800.98,22,5,29,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-21,Paid Search Non-Brand Retargeting Property,1669.0,4.0,8440.369999999999,3590.610000000001,21,5,29,7,3,2018,2254.0,5.0,14850.16,800.98,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-16,Paid Search Non-Brand Retargeting Property,2935.0,9.0,20734.79,924.8199999999997,16,6,29,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-15,Paid Search Non-Brand Retargeting Property,2459.0,5.0,10648.97,4824.010000000002,15,6,29,7,3,2018,2935.0,9.0,20734.79,924.8199999999997,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-24,Paid Search Non-Brand Retargeting Property,3053.0,9.0,22710.92,1414.5,24,0,30,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-23,Paid Search Non-Brand Retargeting Property,2319.0,12.0,37823.4,4977.800000000002,23,0,30,7,3,2018,3053.0,9.0,22710.92,1414.5,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-25,Paid Search Non-Brand Retargeting Property,3106.0,10.0,25854.43,1385.11,25,1,30,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-24,Paid Search Non-Brand Retargeting Property,2510.0,6.0,18651.82,5243.740000000006,24,1,30,7,3,2018,3106.0,10.0,25854.43,1385.11,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-26,Paid Search Non-Brand Retargeting Property,3035.0,9.0,14609.81,1214.6,26,2,30,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-25,Paid Search Non-Brand Retargeting Property,2413.0,10.0,22842.980000000003,4884.57,25,2,30,7,3,2018,3035.0,9.0,14609.81,1214.6,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-27,Paid Search Non-Brand Retargeting Property,3007.0,8.0,18827.45,1144.74,27,3,30,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-26,Paid Search Non-Brand Retargeting Property,2232.0,7.0,22138.59,4715.089999999998,26,3,30,7,3,2018,3007.0,8.0,18827.45,1144.74,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-28,Paid Search Non-Brand Retargeting Property,2742.0,1.0,4367.73,1062.9199999999996,28,4,30,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-27,Paid Search Non-Brand Retargeting Property,1896.0,1.0,3960.38,3725.34,27,4,30,7,3,2018,2742.0,1.0,4367.73,1062.9199999999996,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-29,Paid Search Non-Brand Retargeting Property,2426.0,3.0,6411.12,1133.84,29,5,30,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-28,Paid Search Non-Brand Retargeting Property,1571.0,4.0,6892.0,3068.04,28,5,30,7,3,2018,2426.0,3.0,6411.12,1133.84,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-23,Paid Search Non-Brand Retargeting Property,2688.0,6.0,18467.88,899.8799999999997,23,6,30,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-22,Paid Search Non-Brand Retargeting Property,2226.0,8.0,20084.72,4733.470000000003,22,6,30,7,3,2018,2688.0,6.0,18467.88,899.8799999999997,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-31,Paid Search Non-Brand Retargeting Property,2926.0,3.0,4799.33,1177.2400000000005,31,0,31,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-30,Paid Search Non-Brand Retargeting Property,2164.0,4.0,7868.879999999999,4103.46,30,0,31,7,3,2018,2926.0,3.0,4799.33,1177.2400000000005,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-08-01,Paid Search Non-Brand Retargeting Property,3128.0,6.0,14782.0,1294.88,1,1,31,8,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-31,Paid Search Non-Brand Retargeting Property,2143.0,7.0,21465.91,4139.530000000002,31,1,31,7,3,2018,3128.0,6.0,14782.0,1294.88,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-08-02,Paid Search Non-Brand Retargeting Property,2904.0,2.0,4835.8,1199.7599999999998,2,2,31,8,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-08-01,Paid Search Non-Brand Retargeting Property,2121.0,6.0,16558.13,3994.7899999999986,1,2,31,8,3,2018,2904.0,2.0,4835.8,1199.7599999999998,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-08-03,Paid Search Non-Brand Retargeting Property,2709.0,5.0,13451.91,970.7100000000003,3,3,31,8,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-08-02,Paid Search Non-Brand Retargeting Property,1945.0,2.0,6666.6399999999985,3793.4399999999987,2,3,31,8,3,2018,2709.0,5.0,13451.91,970.7100000000003,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-08-04,Paid Search Non-Brand Retargeting Property,2178.0,6.0,13677.89,484.83999999999986,4,4,31,8,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-08-03,Paid Search Non-Brand Retargeting Property,1665.0,4.0,10545.12,3180.700000000001,3,4,31,8,3,2018,2178.0,6.0,13677.89,484.83999999999986,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-08-05,Paid Search Non-Brand Retargeting Property,2106.0,7.0,19283.59,417.13,5,5,31,8,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-08-04,Paid Search Non-Brand Retargeting Property,1516.0,4.0,8055.89,2793.05,4,5,31,8,3,2018,2106.0,7.0,19283.59,417.13,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2017-07-30,Paid Search Non-Brand Retargeting Property,2643.0,3.0,6843.44,1062.77,30,6,31,7,3,2017,,,,,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
2018-07-29,Paid Search Non-Brand Retargeting Property,1817.0,2.0,4360.14,3568.880000000001,29,6,31,7,3,2018,2643.0,3.0,6843.44,1062.77,Paid Search,Paid Search,Paid Search Retargeting Dest & Prop
